conds_file,label_left,label_right,stimImage,stimWord,CorrAns,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr_done_button.started,instr_done_label.started,instr_done_touch.started,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,button_L.started,button_R.started,fixation.started,fixation.stopped,image_stim.started,text_stim.started,key_resp.started,button_left.started,button_right.started,touch_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,thanks_text.started,participant,order,session,gender,date,expName,psychopyVersion,frameRate,
cong_train.xlsx,"A = 
Healthy","L = 
Unhealthy",stimuli/blank.png,Pizza,l,,,,,0,1,1,1,0,0,0,4,,,,,,,,,73.30238439980894,73.30238439980894,85.18828879995272,85.68116499995813,85.68116499995813,85.68116499995813,85.68116499995813,85.68116499995813,85.68116499995813,0.5144829000346363,l,1,1.3519214000552893,[],[],[],[],[],[],[],1.3519214000552893,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_train.xlsx,"A = 
Healthy","L = 
Unhealthy",stimuli/blank.png,Vegetables,a,,,,,0,1,1,1,0,1,1,3,,,,,,,,,,,88.06417110003531,88.56414189981297,88.56414189981297,88.56414189981297,88.56414189981297,88.56414189981297,88.56414189981297,0.5130199999548495,a,1,0.630957200191915,[],[],[],[],[],[],[],0.630957200191915,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_train.xlsx,"A = 
Healthy","L = 
Unhealthy",stimuli/blank.png,Burger,l,,,,,0,1,1,1,0,2,2,0,,,,,,,,,,,90.21277960017323,90.7126516001299,90.7126516001299,90.7126516001299,90.7126516001299,90.7126516001299,90.7126516001299,0.5126607995480299,l,1,1.0179010001011193,[],[],[],[],[],[],[],1.0179010001011193,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_train.xlsx,"A = 
Healthy","L = 
Unhealthy",stimuli/blank.png,Biriyani,l,,,,,0,1,1,1,0,3,3,6,,,,,,,,,,,92.74529090011492,93.24520670017228,93.24520670017228,93.24520670017228,93.24520670017228,93.24520670017228,93.24520670017228,0.5116759999655187,l,1,1.297489299904555,[],[],[],[],[],[],[],1.297489299904555,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_train.xlsx,"A = 
Healthy","L = 
Unhealthy",stimuli/blank.png,Yogurt,a,,,,,0,1,1,1,0,4,4,7,,,,,,,,,,,95.56140720006078,96.06095510022715,96.06095510022715,96.06095510022715,96.06095510022715,96.06095510022715,96.06095510022715,0.5130088999867439,a,1,1.2692728000693023,[],[],[],[],[],[],[],1.2692728000693023,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_train.xlsx,"A = 
Healthy","L = 
Unhealthy",stimuli/blank.png,Soft Drinks,l,,,,,0,1,1,1,0,5,5,8,,,,,,,,,,,98.36044469987974,98.8604737999849,98.8604737999849,98.8604737999849,98.8604737999849,98.8604737999849,98.8604737999849,0.5146281002089381,l,1,0.7215410000644624,[],[],[],[],[],[],[],0.7215410000644624,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_train.xlsx,"A = 
Healthy","L = 
Unhealthy",stimuli/blank.png,Fruit Juice,a,,,,,0,1,1,1,0,6,6,9,,,,,,,,,,,100.60940349986777,101.10931369988248,101.10931369988248,101.10931369988248,101.10931369988248,101.10931369988248,101.10931369988248,0.5133353001438081,a,1,1.163075199816376,[],[],[],[],[],[],[],1.163075199816376,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_train.xlsx,"A = 
Healthy","L = 
Unhealthy",stimuli/blank.png,Fruit Salad,a,,,,,0,1,1,1,0,7,7,5,,,,,,,,,,,103.2918695001863,103.79172619991004,103.79172619991004,103.79172619991004,103.79172619991004,103.79172619991004,103.79172619991004,0.5147556997835636,a,1,0.618985100183636,[],[],[],[],[],[],[],0.618985100183636,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_train.xlsx,"A = 
Healthy","L = 
Unhealthy",stimuli/blank.png,Salad,a,,,,,0,1,1,1,0,8,8,1,,,,,,,,,,,105.44080939982086,105.94078630022705,105.94078630022705,105.94078630022705,105.94078630022705,105.94078630022705,105.94078630022705,0.513588999863714,a,1,0.5044844001531601,[],[],[],[],[],[],[],0.5044844001531601,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
cong_train.xlsx,"A = 
Healthy","L = 
Unhealthy",stimuli/blank.png,Fries,l,,,,,0,1,1,1,0,9,9,2,,,,,,,,,,,107.47354969987646,107.9738377998583,107.9738377998583,107.9738377998583,107.9738377998583,107.9738377998583,107.9738377998583,0.5129467002116144,l,1,0.7538217999972403,[],[],[],[],[],[],[],0.7538217999972403,1,,pkav,1,001,female,2023-03-11_19h24.34.425,IAT-1.4,2022.2.5,60.03824438729002,
