conds_file,label_left,label_right,stimImage,stimWord,CorrAns,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instr_done_button.started,instr_done_label.started,instr_done_touch.started,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,button_L.started,button_R.started,fixation.started,fixation.stopped,image_stim.started,text_stim.started,key_resp.started,button_left.started,button_right.started,touch_resp.started,key_resp.keys,key_resp.corr,key_resp.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,thanks_text.started,participant,order,session,gender,date,expName,psychopyVersion,frameRate,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Salad,a,,,,,0,2,2,2,0,0,0,1,,,,,,,,,102.20195229999081,102.20195229999081,104.6035383999988,105.07559599999513,105.07559599999513,105.07559599999513,105.07559599999513,105.07559599999513,105.07559599999513,0.5151232000062009,a,1,1.0956280000100378,[],[],[],[],[],[],[],1.0956280000100378,1,,krish,1,001,male,2023-03-11_19h19.48.981,IAT-1.4,2022.2.5,59.95926367668947,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Vegetables,a,,,,,0,2,2,2,0,1,1,3,,,,,,,,,,,107.1915588999982,107.69176609998976,107.69176609998976,107.69176609998976,107.69176609998976,107.69176609998976,107.69176609998976,0.5118423999956576,a,1,1.2716368999972474,[],[],[],[],[],[],[],1.2716368999972474,1,,krish,1,001,male,2023-03-11_19h19.48.981,IAT-1.4,2022.2.5,59.95926367668947,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Good,a,,,,,0,2,2,2,0,2,2,10,,,,,,,,,,,109.9915481999924,110.49150910000026,110.49150910000026,110.49150910000026,110.49150910000026,110.49150910000026,110.49150910000026,0.5142147000005934,a,1,0.5935001999896485,[],[],[],[],[],[],[],0.5935001999896485,1,,krish,1,001,male,2023-03-11_19h19.48.981,IAT-1.4,2022.2.5,59.95926367668947,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Fruit Salad,a,,,,,0,2,2,2,0,3,3,5,,,,,,,,,,,112.10808659999748,112.60844909999287,112.60844909999287,112.60844909999287,112.60844909999287,112.60844909999287,112.60844909999287,0.5156964999914635,a,1,0.8504133000096772,[],[],[],[],[],[],[],0.8504133000096772,1,,krish,1,001,male,2023-03-11_19h19.48.981,IAT-1.4,2022.2.5,59.95926367668947,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Bad,l,,,,,0,2,2,2,0,4,4,11,,,,,,,,,,,114.47441229999822,114.97465809999267,114.97465809999267,114.97465809999267,114.97465809999267,114.97465809999267,114.97465809999267,0.5125875000085216,l,1,0.9309704000042984,[],[],[],[],[],[],[],0.9309704000042984,1,,krish,1,001,male,2023-03-11_19h19.48.981,IAT-1.4,2022.2.5,59.95926367668947,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Joy,a,,,,,0,2,2,2,0,5,5,18,,,,,,,,,,,116.92434709999361,117.42461069999263,117.42461069999263,117.42461069999263,117.42461069999263,117.42461069999263,117.42461069999263,0.5136963999975706,a,1,0.8485245999909239,[],[],[],[],[],[],[],0.8485245999909239,1,,krish,1,001,male,2023-03-11_19h19.48.981,IAT-1.4,2022.2.5,59.95926367668947,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Agony,l,,,,,0,2,2,2,0,6,6,15,,,,,,,,,,,119.29080109999632,119.79092639998998,119.79092639998998,119.79092639998998,119.79092639998998,119.79092639998998,119.79092639998998,0.5131345999980113,l,1,0.7557847999996739,[],[],[],[],[],[],[],0.7557847999996739,1,,krish,1,001,male,2023-03-11_19h19.48.981,IAT-1.4,2022.2.5,59.95926367668947,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Soft Drinks,l,,,,,0,2,2,2,0,7,7,8,,,,,,,,,,,121.57427989999996,122.07446089999576,122.07446089999576,122.07446089999576,122.07446089999576,122.07446089999576,122.07446089999576,0.5133105999993859,l,1,0.8819832000008319,[],[],[],[],[],[],[],0.8819832000008319,1,,krish,1,001,male,2023-03-11_19h19.48.981,IAT-1.4,2022.2.5,59.95926367668947,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Pizza,l,,,,,0,2,2,2,0,8,8,4,,,,,,,,,,,123.97389589999511,124.47404289999395,124.47404289999395,124.47404289999395,124.47404289999395,124.47404289999395,124.47404289999395,0.5138607999979286,l,1,1.092821999991429,[],[],[],[],[],[],[],1.092821999991429,1,,krish,1,001,male,2023-03-11_19h19.48.981,IAT-1.4,2022.2.5,59.95926367668947,
cong_test.xlsx,"A = 
Healthy or 
Positive","L = 
Unhealthy or 
Negative",stimuli/blank.png,Biriyani,l,,,,,0,2,2,2,0,9,9,6,,,,,,,,,,,126.59026679999079,127.09045350000088,127.09045350000088,127.09045350000088,127.09045350000088,127.09045350000088,127.09045350000088,0.5137123000022257,l,1,0.721650999999838,[],[],[],[],[],[],[],0.721650999999838,1,,krish,1,001,male,2023-03-11_19h19.48.981,IAT-1.4,2022.2.5,59.95926367668947,
